## RECSRecommendations Upload File,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,
## RECS,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.description,entity.tag,entity.subcategory,entity.private
manulife-insurance-motor-vehicle-report-order-form-british-columbia-mv2680.pdf,Motor vehicle report order form - BC (MV2680),Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-motor-vehicle-report-order-form-british-columbia-mv2680.pdf,-,-,Complete this form to order a motor vehicle report from the Insurance Corporation of British Columbia (ICBC). (MV2680),After the sale,New Business and Underwriting,FALSE
manulife-insurance-financial-underwriting-guidelines-mp1022378e.pdf,Financial Underwriting Guidelines - Life,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-financial-underwriting-guidelines-mp1022378e.pdf,-,-,"Use these financial underwriting guidelines from Manulife when working with clients to determine insurance need, face amount and premium structure. (MP1022378E)",Before the sale,New Business and Underwriting,FALSE
manulife-insurance-tax-status-change-acknowledgement-nn1660e.pdf,Tax status change acknowledgement - Insurance | Manulife,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-tax-status-change-acknowledgement-nn1660e.pdf,-,-,Complete this form to request a change to a permanent life insurance policy when the change means that the policy will lose grandfathered status.,,New Business and Underwriting,FALSE
insurance-manulife-ul-vitality-plus-level-100-single-face-plus-sample-contracte.pdf,Manulife UL with Vitality Plus - Level COI - Sample Contract | Manulife,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/insurance-manulife-ul-vitality-plus-level-100-single-face-plus-sample-contracte.pdf,-,-,This sample policy contract is provided for your information only. It is not a valid contract or an offer of insurance.,Before the sale,New Business and Underwriting,FALSE
insurance-manulife-ul-sample-contract-yrt-to-age-85-or-for-20-years-joint-face-pluse.pdf,"Manulife UL sample contract – YRT to age 85 or for 20 years, Joint, Face plus death benefit",Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/insurance-manulife-ul-sample-contract-yrt-to-age-85-or-for-20-years-joint-face-pluse.pdf,-,-,Review this sample contract for Manulife UL universal life insurance to better understand our policies.,Before the sale,New Business and Underwriting,FALSE
insurance-manulife-ul-vitality-plus-yrt-85-20-single-face-plus-sample-contracte.pdf,"Manulife UL with Vitality Plus - YRT, Single, Face Plus - Sample Contract",Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/insurance-manulife-ul-vitality-plus-yrt-85-20-single-face-plus-sample-contracte.pdf,-,-,This sample policy contract is provided for your information only. It is not a valid contract or an offer of insurance.,Before the sale,New Business and Underwriting,FALSE
affinity-markets-bronze-gi-health-and-dental-plan-application-af8110e.pdf,The Association Health and Dental Plan Application,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/affinity-markets-bronze-gi-health-and-dental-plan-application-af8110e.pdf,-,-,Health & Dental Application,Before the sale,New Business and Underwriting,FALSE
manulife-insurance-sample-contract-cover-memo.pdf,Insurance sample contract cover memo,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-sample-contract-cover-memo.pdf,-,-,See a sample contract cover memo from Manulife Insurance.,Before the sale,New Business and Underwriting,FALSE
insurance-family-term-product-page-nn0799e.pdf,Family Term product page (NN0799E),Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/insurance-family-term-product-page-nn0799e.pdf,-,-,Family Term product page.,Before the sale,New Business and Underwriting,FALSE
manulife-insurance-international-tax-status-for-individuals-who-own-an-individual-insurance-policy-nn1638e.pdf,International Tax Status for Individuals Who Own An Individual Insurance Policy - Insurance | Manulife ,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-international-tax-status-for-individuals-who-own-an-individual-insurance-policy-nn1638e.pdf,-,-,This form collects information required by Income Tax Act (Canada).,After the sale,New Business and Underwriting,FALSE
manulife-insurance-international-tax-classification-for-an-entity-that-owns-an-individual-insurance-policy-nn1639e.pdf,International tax classification for an entity that owns an Individual Insurance policy (NN1639E),Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-international-tax-classification-for-an-entity-that-owns-an-individual-insurance-policy-nn1639e.pdf,-,-,Complete this form to provide Manulife with information about the international tax classification of an entity policy owner. (NN1639E) ,After the sale,New Business and Underwriting,FALSE
manulife-insurance-motorcycle-racing-questionnaire-nn1513e.pdf,Motorcycle Racing Questionnaire  - Insurance | Manulife,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-motorcycle-racing-questionnaire-nn1513e.pdf,-,-,Complete this form to provide Manulife with details about motorcycle racing when applying for insurance.,After the sale,New Business and Underwriting,FALSE
manulife-insurance-flexcare-application-for-residents-of-Canada-except-Quebec-af1344e.pdf,"Flexcare Application - National, Excluding Quebec (AF1344E)",Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-flexcare-application-for-residents-of-Canada-except-Quebec-af1344e.pdf,-,-,Flexcare application for all provinces except Quebec. (AF1344E),Before the sale,New Business and Underwriting,FALSE
manulife-insurance-followme-application-af1449e.pdf,FollowMe Health – Health and Dental application,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-followme-application-af1449e.pdf,-,-,Complete this form to apply for Manulife FollowMe health & dental insurance.,Before the sale,New Business and Underwriting,FALSE
manulife-insurance-synergy-sample-contract.pdf,Synergy solution document Sample,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-synergy-sample-contract.pdf,-,-,Synergy solution document Sample,Before the sale,New Business and Underwriting,FALSE
manulife-insurance-quick-issue-term-sample-contract.pdf,Manulife Quick Issue Term Sample contract includes sample child protection rider,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-quick-issue-term-sample-contract.pdf,-,-,This sample policy contract is provided for your information only. It is not a valid contract or an offer of insurance. ,,New Business and Underwriting,FALSE
manulife-insurance-manulife-ul-gold-sample-contract-level-100-face-plus-single.pdf,"Manulife UL Gold Investment Account, Level cost of insurance to age 100, Face Plus, Single Life, sample contract",Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-manulife-ul-gold-sample-contract-level-100-face-plus-single.pdf,-,-,sample contract of current product offerings - Manulife UL Level Gold Investment Account Policy provisions sample,,New Business and Underwriting,FALSE
manulife-insurance-manulife-ul-sample-contract-level-10-account-value-joint.pdf,"Manulife UL Level Client Investment Select 10 years, account value, joint last to die, sample contract",Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/new-business-and-underwriting/manulife-insurance-manulife-ul-sample-contract-level-10-account-value-joint.pdf,-,-,contract sample of current product offerings - Manulife UL Level Client Investment Select Policy Provisions Sample,,New Business and Underwriting,FALSE
insurance-treps-naming-a-successor-quebec.pdf,Why should my client name a successor owner? - Quebec Edition,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/treps/insurance-treps-naming-a-successor-quebec.pdf,-,-,"Tax, Retirement & Estate Planning Services ",,Treps,FALSE
manulife-insurance-buy-sell-plus-2019-advisor-guide-mk3252e.pdf,Advisor's guide to Buy-Sell Plus,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/manulife-insurance-buy-sell-plus-2019-advisor-guide-mk3252e.pdf,-,-, Overview of Buy-Sell Plus Disability insurance  (MK3252E),,Legacy Products,FALSE
manulife-insurance-venture-series-sample-contract.pdf,Venture Series Sample Contract ,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/manulife-insurance-venture-series-sample-contract.pdf,-,-,Review this sample contract for Manulife Venture Series disability insurance to better understand our policies.,,Legacy Products,FALSE
insurance-legacy-disability-proguard-series-advisor-guide-mk2880e.pdf,Proguard Series Advisor's guide,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/insurance-legacy-disability-proguard-series-advisor-guide-mk2880e.pdf,-,-,Overview of Proguard Series (MK2880E),,Legacy Products,FALSE
manulife-insurance-proguard-series-sample-contract.pdf,Proguard Series sample contract,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/manulife-insurance-proguard-series-sample-contract.pdf,-,-,Proguard Series sample contract,Before the sale,Legacy Products,FALSE
insurance-legacy-disability-proguard-series-sample-contracte.pdf,Proguard Series sample contract,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/insurance-legacy-disability-proguard-series-sample-contracte.pdf,-,-,This sample policy contract is provided for your information only. It is not a valid contract or an offer of insurance. ,,Legacy Products,FALSE
manulife-insurance-security-ul-sample-ridere.pdf,Security UL Riders - Samples,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/manulife-insurance-security-ul-sample-ridere.pdf,-,-,"Samples of riders available on Security UL - BVP, CPR, GIO, TDW, TIR.",,Legacy Products,FALSE
insurance-legacy-disability-proguard-series-2006-contracte.pdf,Proguard Series Sample Contract (2006),Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/insurance-legacy-disability-proguard-series-2006-contracte.pdf,-,-,This sample policy contract is provided for your information only. It is not a valid contract or an offer of insurance. ,,Legacy Products,FALSE
manulife-insurance-security-ul-sample-contract.pdf,Security UL sample contract,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/manulife-insurance-security-ul-sample-contract.pdf,-,-,Review this sample contract for Manulife Security UL universal life insurance to better understand our policies.,,Legacy Products,FALSE
manulife-insurance-expensecomp-sample-contract.pdf,ExpenseComp Sample Contract,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/manulife-insurance-expensecomp-sample-contract.pdf,-,-,Review this sample contract for Manulife ExpenseComp disability insurance to better understand how overhead protection works.,,Legacy Products,FALSE
manulife-insurance-business-term-sample-contracte.pdf,Business Term Sample contract ,Insurance,-,-,-,https://advisors.manulife.ca/content/dam/manulife-advisor-portal/documents/en/forms/insurance/legacy-products/manulife-insurance-business-term-sample-contracte.pdf,-,-,This sample policy contract is provided for your information only. It is not a valid contract or an offer of insurance. ,,Legacy Products,FALSE
